术后恶心和呕吐,1.9,http://www.juzisw.com/u/jay/460.html,术后恶心和呕吐术后恶心呕吐（PONV）是指术后24h内发生的恶心、呕吐，普通患者发生率20%～30%，有高危因素的患者发生率可达70%～80%。PONV具有多元病因，包括个体差异、麻醉用药、手术风险。PONV加重患者的不适和对治疗的不满，并且因延长住院时间而增加患者住院费用。一项研究表明PONV患者的术后护理时间会延长25%。严重的内科并发症如使用呼吸机，虽然不常见，但和呕吐有关。ANKK1是包含丝氨酸/苏氨酸蛋白激酶的区域，是信号转导蛋白家族中的一员。rs1800497位点的作用是将一种酸性氨基酸替代为碱性氨基酸，从而影响纹状体蛋白质的功能，使大脑产生各种精神症状。
他汀类药物,4.15,http://www.juzisw.com/u/jay/461.html,他汀类药物 (Statin Response)他汀类药物是最为经典和有效的降脂药物，具有调节血脂作用，广泛应用于高脂血症的治疗。他汀类药物包括天然化合物(洛伐他丁、辛伐他汀和美伐他汀)和人工化合物(氟伐他汀、阿托伐他汀和罗伐他汀)。除此之外，他汀类药物还能在急性冠状动脉综合征患者中抑制血管炎症、稳定粥样斑块、改善血管功能。他汀类药物是羟甲基戊二酰辅酶A（HMG-CoA）还原酶抑制剂，通过竞争性抑制内源性胆固醇合成限速酶还原酶，阻断细胞内羟甲戊酸代谢途径，使细胞内胆固醇合成减少，从而反馈性刺激细胞膜表面低密度脂蛋白(LDL)受体数量和活性增加、使血清胆固醇清除增加、水平降低。他汀类药物还可抑制肝脏合成载脂蛋白，从而减少富含甘油三酯、脂蛋白的合成和分泌。临床实践表明，某些患者服用他汀类药物后，会出现肌肉疼痛，这可能是因为不同个体的肝脏在吸收药物的过程中存在差异。研究表明，SLCO1B1、COQ2和HMGCR这3个基因的某些SNP位点对他汀类药物的反应有很强的相关性，比如RS4363657、RS4693596和RS4149056的不同基因型就会影响他汀类药物在肝脏中的吸收，根据这些基因的多态性就有助于制定个性化的他汀类药物的用药方案，降低药物副反应风险，特别是肌病风险。
艾滋病侵染速度,1.10,http://www.juzisw.com/u/jay/462.html,艾滋病侵染速度感染 HIV-1 后，大部分人经过一段时期潜伏后进入 AIDS 病程期，而有少部分人则在不经过 HAART 治疗的情况下也能控制住 HIV-1，很长时间（>10 年）不表现出 AIDS 病情。同样也有性工作者这样的高危个体不感染 HIV-1，以及 HIV-1阳性的母亲所生小孩为 HIV-1 阴性。这些表型的异质性归因于病毒，环境和个体遗传因素的复杂相互作用。通过全基因组相关性研究（GWAS），多个研究单位针对不同地域 HIV-1 感染样本进行遗传分析，发现在 HLA 区域的HCP5 基因和 HLA-C 上游 35kb 处的两个单核苷酸多态性（SNP）与稳定体内 HIV-1的病毒载量和减缓疾病进程相关。位于 HCP5 上的 SNP 与已知的 HIV-1 保护等位基因 HLA-B*5701 连锁不平衡。
寿命预测,1.11,http://www.juzisw.com/u/jay/463.html,寿命预测就是指寿命长。科学家发现，百岁以上的老人有一种共同的基因突变，科学家表示这一发现有助于找到减缓人类老化的方法。FOXO3 基因属于 FOX 家族“O”组转录因子。人的 FOXO3基因定位于 6 号染色体(6q21)，编码 673个氨基酸。早在20世纪90年代就有报道称，蠕虫和果蝇体内的FOXO3 基因与其衰老过程有密切的关系。近年的研究表明，FOXO3基因多态性与人类的寿命也有着密切的关系。
记忆力,1.12,http://www.juzisw.com/u/jay/464.html,"记忆力记忆力是识、保持、再认识和重现客观事物所反映的内容和经验的能力。记忆，是人类心智活动的一种，属于心里学或脑部科学的范畴。记忆代表着一个人对过去活动、感受、经验的印象累积，有相当多种分类，主要因环境、时间和知觉来分。成像遗传学研究显示 WWC1 基因多态性会影响海马区及记忆相关脑区的脑功能 ，情景记忆能力相对较差的 WWC1 的 CC 基因型携带者在执行情景记忆任务时，海马、内侧前额叶和顶下小叶等脑区激活反而增多, 提示 WWC1 的 CC 基因型携带者脑内可能存在某种功能代偿作用。有学者认为 T 等位基因携带者具有较强的情景记忆能力，且在执行回忆任务时海马区激活增多，T 等位基因携带者具有更强的海马功能。"
疼痛敏感度,1.13,http://www.juzisw.com/u/jay/465.html,疼痛敏感度世界卫生组织（WHO，1979年）和国际疼痛学会（IASP，1986年）对疼痛的定义是：“疼痛是一种不偷快的感觉和情绪上的感受，伴随着现有的或潜在的组织损伤”。疼痛是临床上最常见的症状之一，它包括伤害性刺激作用于机体所引起的痛感觉，以及机体对伤害性刺激的痛反应。研究表明，rs6269参与构建的COMT基因单体型与COMT活性及疼痛敏感性相关。有学者发现COMT基因的4个SNPs产生7种单体型，其中3种单体型频率很高，占95.9%。这3种主要单体型与疼痛的敏感性密切相关，分别为“低疼痛敏感性”、“一般疼痛敏感性”和“高疼痛敏感性”。
血糖水平,1.14,http://www.juzisw.com/u/jay/466.html,血糖水平血清中的糖称为血糖，绝大多数情况下都是葡萄糖。体内各组织细胞活动所需的能量大部分来自葡萄糖，所以血糖必须保持一定的水平才能维持体内各器官和组织的需要。正常人在清晨空腹血糖浓度为80～120毫克%。空腹血糖浓度超过130毫克%称为高血糖。如果血糖浓度超过160～180毫克%，就有一部分葡萄糖随尿排出，这就是糖尿。血糖浓度低于70毫克%称为低血糖。小粒径负离子，则有良好的生物活性，易于透过人体血脑屏障， 进入人体发挥其生物效应。对于降糖有良好的疗效。G6PC2属于 G6PC 家族蛋白，G6PC2 过度表达能增加 G6P 的活性。其可能抑制参与葡萄糖利用和葡萄糖刺激的胰岛素分泌的葡萄糖激酶活性。 rs560887 是 2 号 染 色体 17kb 连锁不平衡区域的一部分。其环绕胰岛素特异性 G6P相关蛋白基因和3′侧翼区，糖蛋白插入在内质网膜上。Rose 等分析了 rs560887 与丹麦人群血糖、口服与静脉口服葡萄糖耐量试验后血清胰岛素反应的关联，结果显示 rs560887 的G等位基因与空腹血糖增加相关。
避错倾向,1.15,http://www.juzisw.com/u/jay/467.html,避错倾向避错倾向就是避免曾经导致负面结果的选择。过去一些研究表明，神经传导物质多巴胺与这种试错学习相关，这意味着多巴胺信号转导相关的基因变化可能也会影响一个人的学习能力。ANKK1 基因的rs1800497 位点的作用是将一种酸性氨基酸替代为碱性氨基酸，从而影响纹状体蛋白质的功能，使大脑产生各种精神症状。
α-1抗胰蛋白酶缺乏,5.1,http://www.juzisw.com/u/jay/470.html,α-1抗胰蛋白酶缺乏 (Alpha-1 Antitrypsin Deficiency)α-1抗胰蛋白酶缺乏症是一种常染色体共显性遗传病，是一种蛋白质缺陷性疾病。基因突变产生不正常的α-1抗胰蛋白酶( SSO) ，不能从肝脏释放到血液，使血液中 SSO 水平不足，SSO 和弹力蛋白酶之间的平衡遭到破坏，最终使肺组织受到中性粒细胞弹力蛋白酶的损伤，发生肺气肿和慢性阻塞性肺疾患; 同时，异常的大量的 SSO 折叠形成高分子不可溶性聚合物堆积在肝细胞内引起细胞充血和破坏，可以发展成严重的肝脏疾病和肝功能衰竭。患者的 SSO 水平在血清中可以检测出来，但只有正常水平的 10%～15%。其所引起的疾病临床表现变化很大，一些患者终身都伴随着威胁生命的症状，而一些人则终身无任何症状。环境因素如饮酒、肝炎病毒感染会增加肝损伤发生概率，而吸烟、粉尘等会增加肺损伤发生概率，其诊断主要靠血清 SSO 的定量检测和 SSO 的基因分型。应对一些可疑病例进行筛查，包括早期肺气肿患者、不明原因的肝硬化、新生儿胆汁淤积以及一些已知患者的家族成员等，通过检测血浆 SSO 水平、测定表型和基因型可确诊该疾病。相关基因编码 α-1抗胰蛋白酶缺乏症的基因具有复杂的单核苷酸多态性，并以常染色体共显性方式遗传。AAT由位于第 14号常染色体长臂的 ) 个外显子(14q31-32.3) 构成的SERPINA1基因编码。如今，有报道称该基因位点至少有500个单核苷酸多态性，且以常染色体显性方式遗传。α-1抗胰蛋白酶缺乏症(AATD) 正是由于编码AAT蛋白的基因发生突变。ClinVar数据库中收录了34个SERPINA1基因的突变位点，为25个错义突变、2个无义突变和1个剪切突变，其中rs199422211和rs199422210是无义突变，这个位点发生无义突变之后，会导致α-1抗胰蛋白酶的翻译终止，突变的SERPINA1使得编码该酶的蛋白减少，从而使得体内可循环的正常AAT蛋白浓度下降。
常染色体隐性遗传性多囊肾病,5.2,http://www.juzisw.com/u/jay/471.html,"常染色体隐性遗传性多囊肾病 (Autosomal Recessive Polycystic Kidney Disease)常染色体隐性遗传性多囊肾病为一组少见的常染色体隐性遗传病, 多于婴幼儿时期发病,但也可发生于年长儿及成人。最常见是在胎儿时期透过超音波检查可发现肾脏有异常肿大的情形，严重的会因尿液减少造成羊水过少与波特后遗症，因此出生时会因为肺部发育不全或因肾脏过度肿大造成呼吸困难，约有30%新生儿在出生四周内会因为呼吸衰竭死亡。约有70-80%在新生儿时期即有肾脏功能不佳的情形，然而极少数是因为肾脏衰竭而死亡。在新生儿期存活下的大多数会活至青少年与成年期，这时主要的并发症有肾功能衰竭，电解质失衡与高血压等。随着年纪增加在肝脏方面的异常，如肝肿大、胆管扩张、肝门静脉高压等会愈明显，约75%的患者会有先天性肝脏纤维化与先天性胆管扩张症。在怀孕与新生儿期的肾脏超音波可提供重要讯息，其特征有肿大的肾脏合并有上升的肝实质的超音波回音，不明显的肾皮质与髓质分界等。但确定诊断仍需要合并家族史、超音波或组织学上肝脏纤维化的证据，并排除其它多发性发育异常合并有肾脏发育不全后才可以诊断。此外分子基因学上的检验也可协助诊断。有研究指出详细的产前诊断合并分子基因学上的检验可显着提升诊断率。相关基因由于PKHD1基因异常有关所致。此段基因负责形成与纤毛结构相关的fibrocystin。此基因的缺法将造成婴儿期或幼童肝脏及肾脏的囊泡及纤维化。致病基因 PKHD1 位于6p12，是迄今所知的最大人类基因之一，它长约 470 kb，编码由一系列 9~16 kb 大小不等的剪接变异体。最长开放阅读框由66个外显子组成，编码由 4074个氨基酸残基组成的蛋白质（FPC），分子量为 447 kD。ClinVar数据库中收录了204个PKHD1基因的突变位点，包括18个移码突变、103个错义突变、22个无义突变和6个剪切突变，其中rs143616240、rs746471701、rs781368899和rs398124475是无义突变，这四个位点发生无义突变之后，会导致蛋白质翻译提前终止，导致PKHD1蛋白酶活性下降或失活，从而导致生病。"
地中海贫血,5.3,http://www.juzisw.com/u/jay/472.html,"地中海贫血 (Beta Thalassemia)地中海贫血又称海洋性贫血。是临床常见的遗传性溶血性贫血。在东南亚、地中海 等地区多见，因最早在地中海沿岸的意大利、希腊、马耳他等地区发现，故称地中海贫血。地中海贫血是一种遗传性血红蛋白病，是由于调控珠蛋白合成的基因缺失或突变，导致构成血红蛋白的α链和β 链珠蛋白的合成比例失衡，红细胞寿命缩短的一种溶血性贫。根据病情轻重的不同，分为以下3型。1.重型出生数日即出现贫血、肝脾肿大进行性加重，黄疸，并有发育不良，其特殊表现有：头大、眼距增宽、马鞍鼻、前额突出、两颊突出，其典型的表现是臀状头，长骨可骨折。骨骼改变是骨髓造血功能亢进、骨髓腔变宽、皮质变薄所致。少数患者在肋骨及脊椎之间发生胸腔肿块，亦可见胆石症、下肢溃疡。2.中间型，轻度至中度贫血，患者大多可存活至成年。3.轻型，轻度贫血或无症状，一般在调查家族史时发现。胎儿若为重型甲型地中海型贫血患者，约在怀孕20周后，会出现胎儿水肿(Hydropsfetalis)现象，包括腹水、肝脾肿大、胸腔积水、全身皮肤水肿等，可由超音波检查出来，大部份胎儿在出生后不久即因严重贫血缺氧死亡，少数于子宫内死亡。同时也会导致孕妇出现高血压、子癲前症、产前或产后出血等严重合并症，而使得不少孕妇因此施行剖腹产、子宫切除或需要大量输血。若能早期诊断，则可施行人工流产。相关基因地中海贫血症是一种常染色体隐性遗传病，研究表明ASPA基因突变是地中海贫血的主要致病原因。HBB 基因位于11p15.5，由3个外显子组成，mRNA为669 bp ,编码蛋白由147个氨基酸组成。ClinVar数据库中收录了395个HBB基因的突变位点，包括36个移码突变、385个错义突变、11个无义突变和8个剪切突变，其中rs35291591、rs33970699、rs33946267和rs33913712是无义突变，这四个位点发生无义突变之后，会导致蛋白质翻译提前终止，导致HBB蛋白酶活性下降或失活，从而导致生病。"
卡纳万病,5.4,http://www.juzisw.com/u/jay/474.html,"卡纳万病 (Canavan Disease)卡纳万病，又称脑白质海绵状变性病，海绵状脑白质营养不良，是一种罕见的退行性脑疾病，该病常出现在东欧和中欧的德系犹太人家庭中，本病由天门冬氨酸酰化酶缺乏所致，神经系统海绵状退行性变性，主要以进行性头围增大和神经系统功能的快速减退为特点，具体表现为发育迟滞、巨颅和肌张力低下等。根据其发病时间分为先天型、婴儿型及少年型。其中婴儿型多见，常于出生后6个月出现发育迟滞、巨颅、肌张力低下，多在4～5岁内死亡；先天型属重症患者，在出生时即有肌弛缓、吸吮和吞咽困难，于数周内死亡；少年型多在5岁左右起病，表现为进行性运动智力障碍，视力减退，可伴有抽搐。临床诊断中通过鉴定发育迟缓，头围增长过大，初期肌张力降低以后增高，去皮质强直，视神经萎缩，惊厥发作，头颅MRI有特异性的弥漫性改变，上皮成纤维细胞培养查天门冬氨酸酰化酶活性降低，脑脊液正常，脑电图无特异性等进行诊断。相关基因卡纳万氏综合征是一种罕见的常染色体隐性遗传代谢病，研究表明天冬氨酸酰基转移酶 ASPA基因突变是卡纳万氏综合征的主要致病原因。ASPA基因位于 17p13, 包含 6个外显子，编码 313个氨基酸的 ASPA蛋白酶 , ASPA基因突变可使 ASPA蛋白酶活性下降或失活 , 导致N-乙酰天门冬氨酸的代谢发生障碍，使得其在脑内堆积，引起脑白质海绵样变性，N-乙酰天门冬氨酸进入脑脊液、血循环由尿排出，同时发生N-乙酰天门冬氨酸血症及酸尿症，影响中枢神经系统及骨骼肌。ClinVar数据库中收录了44个ASPA基因的突变位点，包括2个移码突变、11个错义突变、2个无义突变和2个剪切突变，其中rs12948217和rs104894549是无义突变，这两个位点发生无义突变之后，会导致蛋白质翻译提前终止，导致ASPA蛋白酶活性下降或失活，从而导致生病。"
先天性1A型糖基化病,5.5,http://www.juzisw.com/u/jay/475.html,"先天性1A型糖基化病 (PMM2-CDG)先天性糖基化病(congenital disorders of glycosylation,CDG),旧称为糖类缺陷性糖蛋白综合征(carbo-hydrate-deficient glycoprotein syndromes,CDGS),是一类由于聚糖的合成和结合到其他复合体(蛋白质和脂质)过程的缺陷引起的常染色体隐性遗传病。绝大多数CDG患者有多种系统病变且均有不同程度的精神发育迟缓。迄今发现的CDG主要是由于人体内蛋白N-糖基化途径缺陷引起的,不同酶的缺陷产生不同的CDG类型。最新的命名系统将脂联寡糖前体的合成及转移到新生多肽途径的缺陷定义为1型,1A型为6种类型(1A-1F)其中一种。症状特征通常婴儿期显示症状，肌肉张力减退，乳头回缩，非正常的脂肪分布，眼球斜视，生长发育迟缓，小脑发育不良，运动共济失调。患者有时会出现独特的面部特征，包括高额头，三角脸，大耳朵，和薄上唇。儿童也可能伴随更高的肝功能检查结果，癫痫发作，心包积液，以及凝血障碍。大约20％患病婴儿因多器官功能衰竭在出生一年内死亡。出生前，最严重的情况下的特征是胎儿水肿，其中过量的流体积聚在母体。大多数婴儿胎儿水肿是死胎或出生后很快死亡。患儿生存初期可有中度智力残疾，有些是无法独立行走。受影响的个人也可能会嗜睡，并暂时瘫痪或中风样发作。在青春期或成年期，患者的胳膊和腿（周围神经病变），脊柱（脊柱后侧凸），受损肌肉异常弯曲，关节畸形（挛缩），失去触觉和无力。一些患者有眼部疾病，称为色素性视网膜炎，导致视力减退。患者性腺功能低下，从而影响性发育。诊断检查如果分子遗传学检测结果不确定，进一步诊断主要基于转铁蛋白的分子遗传学检测或检查磷酸甘露糖变位酶表达水平的高低——（PMM）酶的活性。致病原因PMM2-CDG是由在PMM2基因突变引起的。该基因表达磷酸甘露糖变位酶 2（PMM2）。PMM2酶参与糖基化过程，参与蛋白质组糖分子（寡糖）添加反应。蛋白经过糖基化修饰，可以进行更广泛的各种功能。突变的基因PMM2导致PMM2活性降低。导致寡糖的生产和蛋白质错配。这些糖基化异常蛋白在许多器官和组织生产，从而导致不同症状。真核细胞内的蛋白通常经过糖基化修饰才能加工成熟,具有正常的生物学功能。结合到蛋白上的聚糖可以是N-连接方式(结合到蛋白的Asn残基上)或者是O-连接方式(结合到蛋白的Ser或Thr残基上)。相比O-糖基化而言,N-聚糖的组装更为复杂,且具有O-糖基化过程不存在的后期加工途径。因此,目前所知的绝大多数人类CDG是由于N-糖基化途径的缺陷引起的,极少数是O-糖基化途径的缺陷引起的。ClinVar数据库中收录了42个PMM2基因的突变位点，包括1个移码突变和37个错义突变，其中rs104854933和rs104854934是错义突变，这两个位点发生错义突变之后，会导致PMM2蛋白合成、糖基化过程中发生障碍，导致相关蛋白质结构或侧链发生异常，从而导致生病。"
囊性纤维化,5.6,http://www.juzisw.com/u/jay/477.html,"囊性纤维化 (Cystic Fibrosis)囊性纤维化 ( cystic fibrosis,CF) 是西方国家最常见的一 种遗传致死性疾病,其病因是囊性纤维化跨膜传导调节因子的基因突变导致大量黏液阻塞全身外分泌腺,CF的共同表现是汗水中有盐味, 代谢不旺盛, 还有多种排泄物的问题。 CF 主要被认为是一种慢性病, 呼吸道感染是 其发病的主要原因。在 5% ~ 13% 的 CF 婴儿中, 还 会出现营养不足、血液蛋白不足、水肿、贫血等症 状。 遗传性的 CF病引起慢性肺感染和肺功能退化,导致早期死亡。临床表现为慢性 阻塞性肺疾病、胰腺功能不全及汗腺受累所致的汗液钠、氯异常增高等。该病在欧洲和北美洲白人中常见,发病率达 1 /2 000,亚洲人和非洲黑人少见。日本在1980 年以后每 35 万出生人口中就有 1 人为 CF 患者。相关估计亚洲印度 人 CF 发病率为1∶ 10 000 ~ 1∶ 40 750。我国目前尚无该病发病 情况的流行病学统计数据。相关基因囊性纤维化由编码囊性纤维化跨膜转录调节因子蛋白的第7号常染色体上的基因突变引起的。是一种环磷腺苷依赖的氯离子通道蛋白, 属于腺苷三磷酸(ATP)结合蛋白家族中的成员, 含有 2个跨膜结构域和 2个核苷酸结合域 ( NBDs)。CFTR 含有1个特殊的调节结构域,是此家族中惟一的通道蛋白。CFTR中的2个NBDs组成头尾相对的二聚 体, 在接触面上形成 2个ATP结合位点, 其中一个是 由NBD1的WalkerA基序与NBD2的LSGGQ基序形成的(位点1),另一个是由NBD2的WalkerA基序与NBD1的LSGGQ基序形成的(位点2),在NBD2 上还有一个AMP结合位点 。ClinVar数据库中收录了936个CFTR基因的突变位点，为574个错义突变、229个移码突变、158个无义突变和77个剪切突变，其中rs397508173、rs397508796和rs77284892是无义突变，这些位点发生无义突变，突变的CFTR基因，导致环磷酸腺苷(cAMP)调节氯离子通道蛋白水平降低或异常,CFTR基因突变可导致该蛋白的合成、翻译异常和功能丧失,使外分泌腺管上皮细胞膜对氯离子的通透性降低、钠离子重吸收增加,从而使外分泌液中钠离子、氯离子浓度异常增高。从而引起果糖的代谢不能正常进行，不能够在肝脏中进行进一步醛缩代谢。"
二氢嘧啶脱氢酶缺乏症,5.7,http://www.juzisw.com/u/jay/479.html,"二氢嘧啶脱氢酶缺乏症 (DPD deficiency)二氢嘧啶脱氢酶缺乏症为常染色体隐性遗传的代谢性疾病，患者的病情有轻有重，在婴儿期就发作的二氢嘧啶脱氢酶缺乏症患者一般病情比较严重。影响严重的患者有严重的神经系统问题，比如反复发作癫痫、智力残疾、小头畸形、肌张力增高、学会走路比较晚、也比较容易出现自闭症等社交障碍。其他轻度患者的影响是比较小的，往往没有没有任何明显的迹象或症状，这些二氢嘧啶脱氢酶缺乏者往往需要通过实验室检测来确定。二氢嘧啶脱氢酶缺乏症患者的病情是非常易于恶化的，包括那些没有明显症状的，特别是在服用某些治疗癌症常用的氟尿嘧啶类药物时，比如5-氟尿嘧啶和卡培他滨。这些药物不会被二氢嘧啶脱氢酶缺乏症的患者分解，在体内积累到一定水平后就会发生氟尿嘧啶中毒。可能会发生严重的胃肠炎症和溃疡，引发口腔溃疡、腹痛、恶心、呕吐、出血和腹泻。由于氟尿嘧啶也可能导致中性粒细胞减少，增加感染风险，也可以降低血液中血小板的数量，弱化血液凝固功能并导致异常出血。此外，还会使手掌和脚底的皮肤发红、肿胀、麻木和脱皮，还有可能使呼吸急促和脱发。二氢嘧啶脱氢酶的活性在一般人群存在个体差异，临床上可以见到部分患者接受氟尿嘧啶化疗后疗效明显，但是出现严重毒副作用，这就是由于DPYD基因多态性的影响。相关基因二氢嘧啶脱氢酶缺乏症为常染色体隐性遗传病，研究表明是二氢嘧啶脱氢酶DPYD基因突变是二氢嘧啶脱氢酶缺乏症的主要致病原因。DPYD基因基因位于染色体1p22, 长约950kb, 包含 23个外显子。编码产生含有 1025个氨基酸的二氢嘧啶脱氢酶, 是尿嘧啶和胸腺嘧啶分解代谢途径中的关键酶, 主要在外周血单核细胞和睾丸中表达, 参与尿嘧啶和胸腺嘧啶的降解。对维持血液中正常的嘧啶水平发挥重要作用。ClinVar数据库中收录了84个DPYD基因的突变位点，包括1个移码突变、22个错义突变、2个无义突变、1个剪切突变和其他结构变异，其中rs72549310和rs672601289是无义突变，这2个位点发生无义突变之后，会导致蛋白质翻译提前终止，导致二氢嘧啶脱氢酶活性下降或失活，从而导致生病。"
凝血因子XI缺陷症,5.8,http://www.juzisw.com/u/jay/481.html,凝血因子XI缺陷症 (Factor XI Deficiency)遗传性凝血因子XI（FXI）缺陷症为常染色体隐性遗传性疾病，曾被称为血友病C，患者出血症状轻重不定，FXI水平高低与出血程度并不成正比，很少有自发性出血。凝血因子XI（FXI）是由肝脏合成的，是一种血浆丝氨酸蛋白酶原之一，FXI在传统的凝血瀑布学说中是接触凝血系统( 即内源性凝血途径) 的成份之一，活化的 FXIa在Ca2+的存在下能活化FIX，从而促进凝血过程的发生，近来新的研究发现，FXI的主要作用是在血凝块形成后促进凝血酶的持续生成，而且还有间接抑制纤溶的作用，从而可以稳定已经形成的凝血块。遗传性FXI缺陷最早在1953年首次报道，其是一种相对少见的遗传性出血性疾病，国外统计发生率为1/50万－1/100万，国内报道尚不多。FXI缺陷的患者一般可无明显的自发性出血倾向，多数在严重创伤或手术时因明显凝血障碍时而被发现诊断的，部分出现的呕血现象，是FXI缺陷导致的出血严重和APTT延长及血浆因子XI含量之间的相关性较差，这可与XI在凝血过程中的作用或其他止血机制代偿作用，患者血小板因子XI含量和活性正常，部分代偿了血浆因子XI的功能，也可能与FXI主要影响凝血过程放大阶段而不是凝血的起始阶段有关。相关基因近年来的报道认为，该缺陷症的发生主要与FXI基因的突变有关。 FXI（F11）的编码基因位于4号染色体长臂（4q35），总的基因长度为23 kb，含有15个外显子和14个内含子。成熟的FXI在肝细胞和巨核细胞中合成，由2条相同分子量的多肽链通过二硫键连接形成二聚体。有报道指出该同源二聚体结构对FXI的有效分泌与功能发挥起着重要作用。FXI显著的结构特征为4个AP结构域形成盘状结构及其所连接的催化域，4个AP结构域有以下功能：AP1上有凝血酶结合位点；AP2上有HMWK结合位点；AP3与肝素、FIX、血小板膜糖蛋白（GP）Ib的结合有关；AP4第321位的半胱氨酸（Cys321）是2个FXI单体间通过二硫键形成二聚体的部位。ClinVar数据库中收录了68个 FXI（F11）基因的突变位点，为53个错义突变、3个移码突变、11个无义突变和1个剪切突变，其中rs768409400、rs121965063和rs121965064是无义突变，这些位点发生无义突变之后，会导致α-1抗胰蛋白酶的翻译终止，mRNA水平可正常，但生成截短形式的蛋白质高度不稳定，并迅速被降解。
家族性自主神经功能异常,5.9,http://www.juzisw.com/u/jay/482.html,"家族性自主神经功能异常 (Familial Dysautonomia)本病最先由Riley于1949年描述，故又称Riey—Day syndrome。本病是一种少见、原因尚不明的皮肤内脏疾病。有自主性、运动神经和躯体的感觉功能缺陷。其特征为多汗、流涎、斑点状红斑、间歇性高血压和泪腺分泌缺陷。此外，还有角膜痛觉缺失、腱反射减弱及反复发作的肺部疾患。本病有家族性，主要发生在犹太籍儿童，为常染色体隐性遗传。本病的症状是由自主神经功能不平衡的结果或儿茶酚前驱物致去甲肾上腺素和肾上腺素代谢过程障碍所致。本病患者常有特征性面容：先天愚型样斜的杏形眼、耳大及下巴尖突。患孩哭闹时不能流泪(一般正常婴儿在生后6周时就开始泪腺分泌)。面部有斑状红斑、流涎。出汗过多，尤其在躯干部。四肢常有肢端紫绀。暂时性深浅不一的直径为2～5mm大的红斑好发于躯干。肌肉活动不协调。腹部膨胀，角弓反张姿势。舌部蕈状乳头和轮廓乳头缺乏。当轻敲头部时头皮感到无法控制的瘙痒为其特征之一。家族性有自主性、运动神经和自体的感觉功能缺陷，既可诊断。相关基因家族性自主神经功能异常是一种罕见的常染色体隐性遗传代谢病，研究表明IKBKAP基因突变是家族性自主神经功能异常的主要致病原因。IKBKAP基因位于 9q31, 包含 37个外显子，编码 1332个氨基酸的 IKBKAP蛋白酶。ClinVar数据库中收录了40个IKBKAP基因的突变位点，包括2个错义突变和其他结构变化，其中rs28939712和rs2230794是错义突变，这两个位点发生无义突变之后，会导致蛋白质的氨基酸发生变化，可能导致IKBKAP蛋白酶活性下降，从而导致生病。"
B型家族性高胆固醇血症,5.10,http://www.juzisw.com/u/jay/483.html,B型家族性高胆固醇血症 (Familial Hypercholesterolemia Type B)家族性高胆固醇血症是一罕见的遗传性疾病，有家族性的特征。成因是由于患者的基因出现缺陷，无法自行合成低密度脂蛋白胆固醇受体，造成无法从血汳循环中清除本身的低密度脂蛋白胆固醇。血中的LDL数值因此异常升高，并且会由巨噬细胞所吸收，而转变为泡沫细胞堆积在血管中，造成病患易于生命早期罹患心血管疾病。低密度脂蛋白胆固醇受体基因的突变有1000多种，依据其表达产生的不同蛋白及临床表现，可分为四大类：I型，低密度脂蛋白胆固醇受体合成有缺陷，而无法合成出受体蛋白；II型，可合成低密度脂蛋白胆固醇受体，但无法经由细胞内运输从内质网送到高尔基体体；III型，可合成低密度脂蛋白胆固醇受体并运输到细胞膜上，但是受体本身的结合能力较低；IV型，可合成低密度脂蛋白胆固醇受体、并运输到细胞膜上，且受体的结合能力正常，但是与受体结合后，无法运输到细胞内部。临床上通过以下几个指标来诊断：血清胆固醇升高、三酸甘油酯正常；基因检测显示低密度脂蛋白胆固醇受体基因存在缺陷；病患本身或其一代血亲或二代血亲怀疑有家族性高胆固醇血症。相关基因B型家族性高胆固醇血症为常染色体显性遗传性疾病，研究表明是低密度脂蛋白胆固醇受体LDL-R基因、载脂蛋白ApoB基因是B型家族性高胆固醇血症的主要致病原因。ApoB基因基因位于染色体2p24.1，长约43kb，包含29个外显子，编码产生含有4563个氨基酸，在与低密度脂蛋白胆固醇受体结合时发挥重要的作用。ClinVar数据库中收录了59个ApoB基因的突变位点，包括9个移码突变、24个错义突变、6个无义突变和1个剪切突变，其中rs121918390、rs121918388和rs121918386等是无义突变，这些位点发生无义突变之后，会导致蛋白质翻译提前终止，导致ApoB蛋白酶活性下降或失活，从而导致生病。
